id,zipcode,city,state,latitude,longitude
47039,61010,byron,il,42.131245,-89.26637
47040,61011,caledonia,il,42.376422999999996,-88.9325
47041,61012,capron,il,42.39974,-88.74038
47042,60013,cary,il,42.21197,-88.23814
47045,61013,cedarville,il,42.37585,-89.63316999999998
47046,61014,chadwick,il,42.01336,-89.89068
47047,61015,chana,il,41.98058,-89.21982
47048,61016,cherry valley,il,42.22222100000001,-88.9543
47049,60290,chicago,il,41.85003,-87.65005
47050,60012,crystal lake,il,42.265643,-88.31664
47052,60014,crystal lake,il,42.2308,-88.3324
47055,60039,crystal lake,il,42.324760999999995,-88.452481
47056,61018,dakota,il,42.403304999999996,-89.55466
47057,61019,davis,il,42.440374,-89.40925
47058,61020,davis junction,il,42.10169000000001,-89.09316
47060,60015,deerfield,il,42.169325,-87.86556
47063,60016,des plaines,il,42.047178,-87.89058
47064,60017,des plaines,il,42.028779,-87.894366
47065,60018,des plaines,il,42.03336,-87.8834
47067,60019,des plaines,il,42.024278,-87.907066
47069,61021,dixon,il,41.83892,-89.47955
47071,61024,durand,il,42.436585,-89.30394
47072,61025,east dubuque,il,42.49223,-90.64291
47073,61027,eleroy,il,42.33252,-89.76066999999998
47074,61028,elizabeth,il,42.31779,-90.22152
47075,60201,evanston,il,42.056391,-87.69684000000002
47076,60202,evanston,il,42.030327,-87.68828
47077,60203,evanston,il,42.048879,-87.7175
47078,60204,evanston,il,41.811929,-87.68732
47079,60208,evanston,il,42.058628999999996,-87.684506
47080,60209,evanston,il,42.04973,-87.679408
47081,61030,forreston,il,42.12614,-89.57928000000004
47082,60020,fox lake,il,42.409445,-88.17822
47084,60021,fox river grove,il,42.20086,-88.21453000000002
47086,61031,franklin grove,il,41.8417,-89.30038
47088,61032,freeport,il,42.300917999999996,-89.63208
47090,61036,galena,il,42.4182,-90.4195
47091,61037,galt,il,41.78947,-89.76233
47092,61038,garden prairie,il,42.255617,-88.74344
47094,61039,german valley,il,42.21558,-89.47345
47095,60022,glencoe,il,42.13503,-87.75811999999998
47096,60025,glenview,il,42.07672,-87.81922
47097,60026,glenview nas,il,42.0922,-87.8374
47098,60029,golf,il,42.05892,-87.79256
47099,60030,grayslake,il,42.34447,-88.04175
47104,60031,gurnee,il,42.375821,-87.93517
47105,61041,hanover,il,42.2594,-90.2897
47106,61042,harmon,il,41.69339,-89.56985999999998
47107,60001,alden,il,42.324760999999995,-88.452481
47108,60033,harvard,il,42.42224,-88.61371
47109,60034,hebron,il,42.47169,-88.43231999999998
47110,60035,highland park,il,42.18169,-87.80034
47111,60037,fort sheridan,il,42.21196,-87.80808
47113,60040,highwood,il,42.19975,-87.80923
47114,61043,holcomb,il,42.045123,-89.31359300000004
47115,60041,ingleside,il,42.37272100000001,-88.15303
47117,60042,island lake,il,42.27613,-88.19203
47118,60043,kenilworth,il,42.08586,-87.71755999999998
47119,61044,kent,il,42.30863,-89.90207
47120,60044,lake bluff,il,42.282,-87.85600000000002
47121,60045,lake forest,il,42.2374,-87.8482
47123,60046,lake villa,il,42.41697,-88.07396999999996
47127,60047,lake zurich,il,42.19697,-88.09340999999998
47132,61046,lanark,il,42.10225,-89.83345
47133,61047,leaf river,il,42.12558,-89.40371999999998
47135,61048,lena,il,42.37946,-89.82234
47136,60048,libertyville,il,42.28308,-87.95313
47137,60069,lincolnshire,il,42.19002,-87.9084
47140,61049,lindenwood,il,42.05308,-89.03065
47141,61050,mc connell,il,42.4447,-89.72708
47142,60050,mchenry,il,42.3311,-88.2955
47148,60051,mchenry,il,42.33336,-88.26675
47153,61051,milledgeville,il,41.96336,-89.77456
47154,61052,monroe center,il,42.110548,-89.00751
47155,60053,morton grove,il,42.04059,-87.78256
47156,61053,mount carroll,il,42.09502,-89.97818000000002
47157,61054,mount morris,il,42.05031,-89.43122
47158,60056,mount prospect,il,42.06642,-87.93729
47160,60060,mundelein,il,42.26308,-88.00397
47162,60061,vernon hills,il,42.229856,-87.96779000000002
47164,61057,nachusa,il,41.83142,-89.38982
47165,61059,nora,il,42.45584,-89.9454
47166,60062,northbrook,il,42.124576,-87.84303
47167,60065,northbrook,il,41.811929,-87.68732
47168,60064,north chicago,il,42.32558,-87.84118000000002
47171,60086,north chicago,il,42.43335,-87.776595
47172,60088,great lakes,il,42.30919,-87.85007
47174,61060,orangeville,il,42.46835,-89.64401
47175,61061,oregon,il,42.00663,-89.33932
47176,60038,palatine,il,42.097976,-88.014072
47177,60055,palatine,il,42.097976,-88.014072
47178,60067,palatine,il,42.1103,-88.03424
47182,60074,palatine,il,42.143819,-88.02546
47184,60078,palatine,il,41.811929,-87.68732
47185,60094,palatine,il,41.811929,-87.68732
47186,60095,palatine,il,41.811929,-87.68732
47187,60068,park ridge,il,42.01114000000001,-87.84062
47188,61062,pearl city,il,42.2653,-89.82595
47189,61063,pecatonica,il,42.307665,-89.34453
47190,61064,polo,il,41.989385999999996,-89.59084
47191,61065,poplar grove,il,42.364394,-88.84665
47192,60070,prospect heights,il,42.105576,-87.92815999999998
47194,60071,richmond,il,42.47585,-88.30593
47196,61067,ridott,il,42.29641,-89.47539
47197,60072,ringwood,il,42.405464,-88.30274
47198,61068,rochelle,il,41.92392,-89.06871
47200,61070,rock city,il,42.41335,-89.46817
47201,61071,rock falls,il,41.7665,-89.6925
47202,61101,rockford,il,42.29222100000001,-89.12574000000002
47203,61102,rockford,il,42.25517,-89.1297
47204,61103,rockford,il,42.303365,-89.08246
47207,61104,rockford,il,42.25537,-89.07602
47208,61105,rockford,il,42.325364,-89.170527
47209,61106,rockford,il,42.325364,-89.170527
47210,61107,rockford,il,42.280019,-89.03347
47211,61108,rockford,il,42.254087,-89.01776
47212,61109,rockford,il,42.213439,-89.05595
47213,61110,rockford,il,42.325364,-89.170527
47214,61111,loves park,il,42.326227,-89.02573000000002
47217,61112,rockford,il,42.245596,-88.97586
47218,61114,rockford,il,42.306666,-89.00839
47219,61115,machesney park,il,42.34724,-89.039
47222,61125,rockford,il,42.325364,-89.170527
47223,61126,rockford,il,42.325364,-89.170527
47224,61130,loves park,il,42.325364,-89.170527
47225,61131,loves park,il,42.325364,-89.170527
47226,61132,loves park,il,42.325364,-89.170527
47227,61072,rockton,il,42.447856,-89.08485
47228,61073,roscoe,il,42.41335,-89.00927
47229,60073,round lake,il,42.366253,-88.09647
47238,60075,russell,il,42.322814,-87.61005300000002
47239,61074,savanna,il,42.0956,-90.1401
47240,61075,scales mound,il,42.47584000000001,-90.2529
47241,61077,seward,il,42.23891,-89.35789
47242,61078,shannon,il,42.15475,-89.73984
47243,61079,shirland,il,42.325364,-89.170527
47244,60076,skokie,il,42.03336,-87.73339
47245,60077,skokie,il,42.033313,-87.75764000000002
47246,61080,south beloit,il,42.484835,-89.02756
47247,60081,spring grove,il,42.441869,-88.22166999999996
47248,61081,sterling,il,41.78864,-89.69622
47250,61084,stillman valley,il,42.10725,-89.17926999999996
47252,61085,stockton,il,42.350108,-90.02362
47253,60082,techny,il,42.116377,-87.812064
47254,60083,wadsworth,il,42.42863,-87.92397
47258,61087,warren,il,42.4964,-89.98957
47259,60084,wauconda,il,42.25891,-88.13925
47262,60079,waukegan,il,42.322814,-87.61005300000002
47263,60085,waukegan,il,42.361271,-87.86187
47265,60087,waukegan,il,42.404272,-87.86525
47267,60090,wheeling,il,42.13919,-87.92896
47268,60091,wilmette,il,42.07225,-87.72284
47269,61088,winnebago,il,42.26613,-89.24122
47270,60093,winnetka,il,42.10412700000001,-87.75016
47272,61089,winslow,il,42.49251,-89.79234
47273,60096,winthrop harbor,il,42.47891,-87.82368000000002
47275,60097,wonder lake,il,42.3853,-88.34731
47277,60098,woodstock,il,42.31474,-88.4487
47279,61091,woosung,il,41.90336,-89.54094
47280,60099,zion,il,42.44613,-87.83285
47282,54405,abbotsford,wi,44.94636,-90.31597
47283,54101,abrams,wi,44.77916,-88.05983
47284,53910,adams,wi,43.95608,-89.81818
47285,53927,dellwood,wi,43.955459999999995,-89.941771
47286,53001,adell,wi,43.61014,-88.03047
47287,53501,afton,wi,42.6039,-89.07122
47288,53502,albany,wi,42.71815,-89.44315
47289,54201,algoma,wi,44.613603999999995,-87.46502
47291,53002,allenton,wi,43.4681,-88.3539
47292,54909,almond,wi,44.25886,-89.40706
47293,54102,amberg,wi,45.50302,-87.99373
47294,54406,amherst,wi,44.421110999999996,-89.30618
47295,54407,amherst junction,wi,44.513056,-89.30422
47297,54408,aniwa,wi,45.00858,-89.21428
47298,54409,antigo,wi,45.14024000000001,-89.15234
47299,54430,elton,wi,45.1683,-88.8865
47300,54911,appleton,wi,44.276986,-88.39445
47303,54912,appleton,wi,44.416326,-88.464873
47305,54913,appleton,wi,44.26193,-88.41538
47308,54914,appleton,wi,44.267410999999996,-88.4383
47310,54915,appleton,wi,44.244753,-88.37783
47312,54919,appleton,wi,44.416326,-88.464873
47313,53503,arena,wi,43.16555,-89.9129
47314,54511,argonne,wi,45.65968,-88.87928000000002
47318,53504,argyle,wi,42.70112,-89.86707
47319,53911,arlington,wi,43.3269,-89.3631
47320,54103,armstrong creek,wi,45.65829,-88.44623
47322,54410,arpin,wi,44.54052,-90.03513000000002
47323,53003,ashippun,wi,43.21195,-88.51621
47324,54104,athelstane,wi,45.42386,-88.09539000000002
47326,54411,athens,wi,45.03302,-90.07402
47329,54412,auburndale,wi,44.62691,-90.00763
47330,53505,avalon,wi,42.642661,-88.82547
47331,53506,avoca,wi,43.15498,-90.28594
47332,54413,babcock,wi,44.283542,-90.12791
47333,53801,bagley,wi,42.90554,-91.10124
47334,54202,baileys harbor,wi,45.06499,-87.12427
47336,54921,bancroft,wi,44.30969,-89.51373000000002
47337,53913,baraboo,wi,43.483503000000006,-89.74753
47338,53507,barneveld,wi,43.01555,-89.8954
47339,53101,bassett,wi,42.58098,-87.662878
47340,54922,bear creek,wi,44.538848,-88.74381
47341,53916,beaver dam,wi,43.45777,-88.83733000000002
47342,53802,beetown,wi,42.873625,-90.93635400000001
47343,53004,belgium,wi,43.49972,-87.85037
47344,53508,belleville,wi,42.85972,-89.53818000000004
47345,53510,belmont,wi,42.7308,-90.3359
47346,53511,beloit,wi,42.50835,-89.03178
47347,53512,beloit,wi,42.669779,-89.072779
47348,53803,benton,wi,42.56972,-90.38068
47349,54923,berlin,wi,43.978561,-88.95413
47350,53103,big bend,wi,42.8814,-88.20676
47351,54926,big falls,wi,44.61553,-89.01621999999998
47352,54414,birnamwood,wi,44.9333,-89.20956
47353,54106,black creek,wi,44.47749,-88.45066
47354,53515,black earth,wi,43.13722,-89.74679
47355,53516,blanchardville,wi,42.81028,-89.86206999999996
47357,54415,blenker,wi,44.6133,-89.91513
47358,53804,bloomington,wi,42.873162,-90.91221999999999
47359,53517,blue mounds,wi,43.0175,-89.83235
47360,53518,blue river,wi,43.23854,-90.59683000000001
47361,54107,bonduel,wi,44.74027,-88.44481999999998
47363,54182,zachow,wi,44.73221,-88.36371
47365,53805,boscobel,wi,43.13443,-90.7054
47366,53827,woodman,wi,43.063728999999995,-90.82292
47367,54512,boulder junction,wi,46.1112,-89.6325
47369,54416,bowler,wi,44.86303,-88.98205
47370,53919,brandon,wi,43.73526,-88.78121999999998
47371,54513,brantwood,wi,45.56274000000001,-90.11515
47372,53920,briggsville,wi,43.65498,-89.5854
47373,54110,brillion,wi,44.17721,-88.06427
47374,53104,bristol,wi,42.55891,-88.04925
47375,53520,brodhead,wi,42.61834,-89.37623
47376,54417,brokaw,wi,45.02719,-89.65318
47377,53005,brookfield,wi,43.06057,-88.10648
47378,53008,brookfield,wi,43.01869600000001,-88.30299699999998
47379,53045,brookfield,wi,43.06057,-88.10648
47380,53521,brooklyn,wi,42.85361,-89.3704
47381,53006,brownsville,wi,43.61638,-88.49065999999998
47384,53522,browntown,wi,42.57779,-89.79429
47385,54204,brussels,wi,44.73611,-87.62093
47386,53105,burlington,wi,42.666000000000004,-88.2749
47387,53922,burnett,wi,43.518602,-88.71347
47388,53007,butler,wi,43.10584,-88.06953
47389,54927,butte des morts,wi,44.09943,-88.654
47391,54514,butternut,wi,46.01301,-90.49045
47392,53108,caledonia,wi,42.8295,-87.9228
47393,53923,cambria,wi,43.54221,-89.10734000000002
47395,53523,cambridge,wi,42.99273,-89.02274
47396,53010,campbellsport,wi,43.602787,-88.2653
47397,53109,camp lake,wi,42.53474,-88.1437
47398,54928,caroline,wi,44.732083,-88.88507
47399,53011,cascade,wi,43.65833,-88.00704
47400,54205,casco,wi,44.589059999999996,-87.62271
47401,53806,cassville,wi,42.71444,-90.99068
47402,54515,catawba,wi,45.53636,-90.52987
47403,53924,cazenovia,wi,43.52303,-90.19624
47404,54111,cecil,wi,44.80999,-88.45232
47405,53012,cedarburg,wi,43.305412,-87.99794
47406,53013,cedar grove,wi,43.575272,-87.84597
47407,54420,chili,wi,44.62691,-90.35652
47408,53014,chilton,wi,44.02888,-88.16288
47409,54517,clam lake,wi,46.16384,-90.9024
47410,53015,cleveland,wi,43.91499,-87.74731
47411,53525,clinton,wi,42.551253,-88.85412
47412,54929,clintonville,wi,44.63605,-88.74673
47413,53016,clyman,wi,43.31139,-88.7201
47414,53526,cobb,wi,42.96749000000001,-90.32957
47415,54421,colby,wi,44.90997,-90.31569
47416,54112,coleman,wi,45.06498,-88.03426999999998
47417,53017,colgate,wi,43.1998,-88.2406
47418,54207,collins,wi,44.08555,-87.98286999999998
47419,54930,coloma,wi,44.025667999999996,-89.52124
47420,53925,columbus,wi,43.3315,-89.0271
47421,54113,combined locks,wi,44.26582,-88.31427
47423,54519,conover,wi,46.044,-89.2389
47424,53527,cottage grove,wi,43.07611,-89.19955999999998
47425,54520,crandon,wi,45.57191,-88.90289
47426,54114,crivitz,wi,45.23248,-88.00761
47429,53528,cross plains,wi,43.11444,-89.65568
47430,53807,cuba city,wi,42.60555,-90.42985
47431,53110,cudahy,wi,42.948415999999995,-87.86101
47432,54422,curtiss,wi,44.95525,-90.43458
47433,54423,custer,wi,44.51053,-89.42623
47434,54931,dale,wi,44.416326,-88.464873
47435,53926,dalton,wi,43.6718,-89.1918
47436,53529,dane,wi,43.25055,-89.50151
47437,53114,darien,wi,42.60168,-88.7076
47438,53530,darlington,wi,42.68306,-90.11763
47439,54418,bryant,wi,45.203,-88.9983
47440,54424,deerbrook,wi,45.23358,-89.15567
47442,54462,pearson,wi,45.36413,-89.0165
47443,53531,deerfield,wi,43.05194,-89.07567
47444,53532,de forest,wi,43.240097999999996,-89.33659
47445,53018,delafield,wi,43.06084,-88.40371
47446,53115,delavan,wi,42.63307,-88.64371
47447,54208,denmark,wi,44.34777,-87.82732
47448,54115,de pere,wi,44.42042,-88.07896
47450,53808,dickeyville,wi,42.62722,-90.59207
47451,53533,dodgeville,wi,42.96027,-90.13012
47452,53595,dodgeville,wi,42.976078,-90.141299
47453,54425,dorchester,wi,45.00302,-90.33569
47454,53118,dousman,wi,43.01418,-88.4726
47455,53928,doylestown,wi,43.42776,-89.15011
47456,53119,eagle,wi,42.87946,-88.47426
47457,54521,eagle river,wi,45.91718,-89.2443
47458,53120,east troy,wi,42.797775,-88.40435
47459,53019,eden,wi,43.6936,-88.36094
47460,54426,edgar,wi,44.92719,-89.96346
47462,53534,edgerton,wi,42.83528,-89.06761
47463,54209,egg harbor,wi,45.04638,-87.29705
47464,54427,eland,wi,44.834167,-89.23917
47465,54429,elderon,wi,44.78386,-89.24484
47466,54428,elcho,wi,45.43579,-89.18345
47467,54932,eldorado,wi,43.82471,-88.62178
47468,53020,elkhart lake,wi,43.83333,-88.01787
47469,53121,elkhorn,wi,42.67279,-88.54454
47470,54210,ellison bay,wi,45.25471,-87.0715
47471,53122,elm grove,wi,43.04307,-88.07898
47472,53929,elroy,wi,43.7408,-90.27235
47473,54933,embarrass,wi,44.66554,-88.70732
47474,53930,endeavor,wi,43.71581,-89.46623000000002
47475,54211,ephraim,wi,45.15638,-87.16816999999998
47476,54934,eureka,wi,44.00443,-88.84178
47477,53536,evansville,wi,42.7732,-89.2877
47478,53931,fairwater,wi,43.74387,-88.86706
47479,53932,fall river,wi,43.38443,-89.04511
47480,54120,fence,wi,45.755117999999996,-88.43264
47481,53809,fennimore,wi,42.9836,-90.6554
47482,54524,fifield,wi,45.87968,-90.4221
47483,54212,fish creek,wi,45.12777,-87.24705
47484,54121,florence,wi,45.92218,-88.2518
47485,54935,fond du lac,wi,43.775,-88.43883000000002
47489,54936,fond du lac,wi,43.74055900000001,-88.522984
47490,54937,fond du lac,wi,43.775,-88.43883000000002
47493,53125,fontana,wi,42.546003000000006,-88.56234
47494,53537,footville,wi,42.67084000000001,-89.209
47495,54123,forest junction,wi,44.2111,-88.1515
47497,54213,forestville,wi,44.69,-87.47926
47498,53538,fort atkinson,wi,42.924942,-88.84813
47499,53933,fox lake,wi,43.56554000000001,-88.9065
47500,54214,francis creek,wi,44.19944,-87.72148
47501,53126,franksville,wi,42.7859,-87.9873
47502,53021,fredonia,wi,43.47056,-87.95065
47504,54940,fremont,wi,44.237843,-88.84998
47505,53934,friendship,wi,43.97053,-89.81679
47506,53935,friesland,wi,43.5886,-89.06734
47507,53127,genesee depot,wi,42.96668,-88.37120999999998
47508,53128,genoa city,wi,42.49835,-88.32815
47509,53022,germantown,wi,43.219155,-88.12043
47511,54525,gile,wi,46.42828,-90.22518
47512,54124,gillett,wi,44.88999,-88.30731999999998
47515,54433,gilman,wi,45.186932,-90.81846
47516,54434,jump river,wi,45.206757,-90.48413199999999
47518,54439,hannibal,wi,45.206757,-90.48413199999999
47519,54435,gleason,wi,45.30885,-89.49651
47520,53023,glenbeulah,wi,43.79722,-88.04732
47521,54526,glen flora,wi,45.4958,-90.89403
47523,53810,glen haven,wi,42.818053000000006,-90.9931
47524,54527,glidden,wi,46.13495,-90.57851
47525,54125,goodman,wi,45.634252000000004,-88.33667
47526,53540,gotham,wi,43.22332,-90.29151
47527,53024,grafton,wi,43.31973,-87.95342
47528,53936,grand marsh,wi,43.88692,-89.70624000000002
47529,54436,granton,wi,44.55784600000001,-90.44622
47530,53541,gratiot,wi,42.57889,-90.02261999999996
47531,54301,green bay,wi,44.48905900000001,-88.01674
47533,54302,green bay,wi,44.505782,-87.97946999999998
47534,54303,green bay,wi,44.51916,-88.01983
47536,54304,green bay,wi,44.499346,-88.06318
47538,54305,green bay,wi,44.460064,-88.00738199999998
47539,54306,green bay,wi,44.460064,-88.00738199999998
47540,54307,green bay,wi,44.460064,-88.00738199999998
47541,54308,green bay,wi,44.459509000000004,-87.805912
47542,54311,green bay,wi,44.485243,-87.92232
47544,54313,green bay,wi,44.564261,-88.10325999999998
47549,54324,green bay,wi,44.460064,-88.00738199999998
47550,54344,green bay,wi,44.42504,-88.11125200000002
47551,53026,greenbush,wi,43.718294,-87.618716
47552,53129,greendale,wi,42.94057,-87.99592
47553,54941,green lake,wi,43.841808,-88.97443
47554,54126,greenleaf,wi,44.31332,-88.09621
47555,54942,greenville,wi,44.30026,-88.5365
47556,54437,greenwood,wi,44.77024,-90.59931
47557,54128,gresham,wi,44.85303,-88.78815999999998
47558,53130,hales corners,wi,42.93752,-88.0487
47559,53132,franklin,wi,42.896145000000004,-88.00891
47560,54943,hancock,wi,44.13358,-89.52318000000002
47561,54529,harshaw,wi,45.66551,-89.65541999999998
47562,53027,hartford,wi,43.31778,-88.37899
47563,53029,hartland,wi,43.10501,-88.34204
47564,54440,hatley,wi,44.830734,-89.37414
47565,54530,hawkins,wi,45.51497,-90.71987
47566,53811,hazel green,wi,42.53278,-90.43457
47567,54531,hazelhurst,wi,45.80773,-89.72515
47568,53137,helenville,wi,43.01195,-88.69955
47569,53543,highland,wi,43.043206,-90.35954
47570,54129,hilbert,wi,44.131149,-88.19443000000004
47571,53937,hillpoint,wi,43.378638,-90.15726
47572,53031,hingham,wi,43.63889,-87.91426
47573,53544,hollandale,wi,42.87583,-89.93624
47574,53138,honey creek,wi,42.66749,-88.541721
47575,53032,horicon,wi,43.45138,-88.63121
47576,54944,hortonville,wi,44.3273,-88.6281
47578,53033,hubertus,wi,43.233282,-88.2396
47579,54534,hurley,wi,46.4448,-90.1975
47580,53034,hustisford,wi,43.34611,-88.60065999999998
47581,54945,iola,wi,44.50803,-89.13067
47582,54990,iola,wi,44.461926,-88.915027
47583,54442,irma,wi,45.35135,-89.66651999999998
47584,54536,iron belt,wi,46.4005,-90.32434
47585,53035,iron ridge,wi,43.39972,-88.5326
47586,53036,ixonia,wi,43.14389,-88.59732
47587,53037,jackson,wi,43.32389000000001,-88.16676
47588,53545,janesville,wi,42.68279,-89.01872
47589,53546,janesville,wi,42.666761,-88.99528000000002
47590,53547,janesville,wi,42.729359,-89.030111
47591,53548,janesville,wi,42.68,-89.07
47592,53549,jefferson,wi,43.00556,-88.80733000000002
47593,53038,johnson creek,wi,43.07611,-88.77427
47594,53550,juda,wi,42.56733300000001,-89.49396999999998
47595,54443,junction city,wi,44.5908,-89.76735
47596,53039,juneau,wi,43.40555,-88.7051
47597,53139,kansasville,wi,42.7012,-88.118
47598,54130,kaukauna,wi,44.293197,-88.25922
47600,54131,freedom,wi,44.416326,-88.464873
47602,54215,kellnersville,wi,44.22583,-87.80230999999998
47603,54537,kennan,wi,45.53136,-90.58709
47604,53140,kenosha,wi,42.60217,-87.82979
47605,53141,kenosha,wi,42.58098,-87.662878
47606,53142,kenosha,wi,42.559823,-87.87878
47607,53143,kenosha,wi,42.56427,-87.83043
47608,53144,kenosha,wi,42.601842,-87.87617
47609,54135,keshena,wi,44.88387,-88.63372
47610,53040,kewaskum,wi,43.52083,-88.22899
47611,54216,kewaunee,wi,44.45833,-87.50314
47612,53042,kiel,wi,43.91249000000001,-88.03565
47613,53812,kieler,wi,42.859325,-90.791337
47614,54136,kimberly,wi,44.27221,-88.339
47615,54946,king,wi,44.33748,-89.14178000000004
47616,53939,kingston,wi,43.69554,-89.12761
47617,53044,kohler,wi,43.73916,-87.78175
47618,54127,green valley,wi,44.79555,-88.27038
47619,54137,krakow,wi,44.76166,-88.25149
47620,54171,sobieski,wi,44.718334999999996,-88.10117
47622,54538,lac du flambeau,wi,45.96967,-89.8921
47624,53940,lake delton,wi,43.589593,-89.79306
47625,53147,lake geneva,wi,42.587613,-88.45828
47626,53551,lake mills,wi,43.08139,-88.91176999999998
47627,54539,lake tomahawk,wi,45.81412,-89.59375
47628,54543,mc naughton,wi,45.7229,-89.5573
47629,54138,lakewood,wi,45.3008,-88.52344000000002
47630,53813,lancaster,wi,42.84749,-90.71068
47631,54540,land o lakes,wi,46.16134,-89.21875
47632,53046,lannon,wi,43.14612,-88.1662
47633,54541,laona,wi,45.56469,-88.67399999999998
47634,54947,larsen,wi,44.191271,-88.68845999999998
47635,53941,la valle,wi,43.5822,-90.12818
47636,53047,lebanon,wi,43.25528,-88.62677
47637,54139,lena,wi,44.9511,-88.04677
47639,54948,leopolis,wi,44.779838,-88.87123000000004
47640,53942,lime ridge,wi,43.46776,-90.15485
47641,53535,edmund,wi,43.011323,-90.133932
47642,53553,linden,wi,42.91777,-90.27346
47643,54140,little chute,wi,44.27999000000001,-88.31844
47644,54141,little suamico,wi,44.71749000000001,-88.00927
47646,53554,livingston,wi,42.89999,-90.43096
47647,53555,lodi,wi,43.325153,-89.56074
47648,53943,loganville,wi,43.401354,-90.04308
47649,53048,lomira,wi,43.59138,-88.44371
47651,53556,lone rock,wi,43.18332,-90.1979
47652,54542,long lake,wi,45.84274,-88.6679
47656,53557,lowell,wi,43.339822999999996,-88.79719
47657,54446,loyal,wi,44.7272,-90.4922
47658,54447,lublin,wi,45.07719,-90.72458
47659,54217,luxemburg,wi,44.53861,-87.70398
47660,53944,lyndon station,wi,43.7122,-89.89957
47662,53148,lyons,wi,42.65113,-88.35843
47663,53558,mc farland,wi,43.0107,-89.2948
47664,53562,middleton,wi,43.09722,-89.50429
47665,53593,verona,wi,42.99083,-89.53318
47667,53701,madison,wi,43.069559999999996,-89.423861
47668,53702,madison,wi,43.069559999999996,-89.423861
47669,53703,madison,wi,43.078646,-89.37727
47670,53704,madison,wi,43.121415999999996,-89.34968
47671,53705,madison,wi,43.073395,-89.45049
47672,53706,madison,wi,43.07305,-89.40123
47673,53707,madison,wi,43.069559999999996,-89.423861
47674,53708,madison,wi,43.069559999999996,-89.423861
47675,53711,madison,wi,43.036696,-89.44499
47677,53713,madison,wi,43.037647,-89.39154
47680,53714,madison,wi,43.099861,-89.31786
47682,53715,madison,wi,43.061546,-89.40024
47683,53716,madison,wi,43.065621,-89.32085
47685,53717,madison,wi,43.072994,-89.51992
47686,53718,madison,wi,43.095178000000004,-89.2704
47687,53719,madison,wi,43.029497,-89.50531
47689,53725,madison,wi,43.069559999999996,-89.423861
47690,53726,madison,wi,43.069559999999996,-89.423861
47691,53744,madison,wi,43.069559999999996,-89.423861
47692,53774,madison,wi,43.07305,-89.40123
47693,53777,madison,wi,43.069559999999996,-89.423861
47694,53778,madison,wi,43.069559999999996,-89.423861
47695,53779,madison,wi,43.098202,-89.324196
47696,53782,madison,wi,43.069559999999996,-89.423861
47697,53783,madison,wi,43.15955,-89.285235
47698,53784,madison,wi,43.048908000000004,-89.338447
47699,53785,madison,wi,43.069559999999996,-89.423861
47700,53786,madison,wi,43.069559999999996,-89.423861
47701,53788,madison,wi,43.076691,-89.37631999999998
47702,53789,madison,wi,43.069559999999996,-89.423861
47703,53790,madison,wi,43.069559999999996,-89.423861
47704,53791,madison,wi,43.069559999999996,-89.423861
47705,53792,madison,wi,43.069559999999996,-89.423861
47706,53793,madison,wi,43.069559999999996,-89.423861
47707,53794,madison,wi,43.069559999999996,-89.423861
47708,53049,malone,wi,43.8753,-88.2871
47709,54949,manawa,wi,44.46443,-88.91983
47710,54545,manitowish waters,wi,46.13495,-89.88766
47712,54220,manitowoc,wi,44.096194,-87.68919
47713,54221,manitowoc,wi,44.132295,-87.59903100000002
47714,54226,maplewood,wi,45.059713,-87.006012
47715,54448,marathon,wi,44.92913,-89.8404
47716,54227,maribel,wi,44.27638,-87.80731
47717,54143,marinette,wi,45.09998,-87.63065999999998
47718,54950,marion,wi,44.67081,-88.88927
47719,53946,markesan,wi,43.7072,-88.99011
47721,53947,marquette,wi,43.74748,-89.13873000000002
47722,53559,marshall,wi,43.16833,-89.06678000000002
47723,54404,marshfield,wi,44.466553999999995,-90.02136
47724,54441,hewitt,wi,44.645158,-90.10523
47725,54449,marshfield,wi,44.656686,-90.18151999999999
47726,54472,marshfield,wi,44.466553999999995,-90.02136
47727,54450,mattoon,wi,45.00414,-89.04205
47728,54464,phlox,wi,45.249382000000004,-89.032136
47729,53948,mauston,wi,43.79719,-90.07735
47730,53050,mayville,wi,43.49416,-88.54482
47731,53560,mazomanie,wi,43.17666,-89.79485
47732,54451,medford,wi,45.13858,-90.34014
47734,54546,mellen,wi,46.32551,-90.66102
47735,54952,menasha,wi,44.212447999999995,-88.40959000000002
47736,53051,menomonee falls,wi,43.151183,-88.11034000000002
47738,53052,menomonee falls,wi,43.01869600000001,-88.30299699999998
47740,54547,mercer,wi,46.1655,-90.06266
47741,54452,merrill,wi,45.181311,-89.70469
47742,53561,merrimac,wi,43.37332,-89.62346
47743,53056,merton,wi,43.14667,-88.30676
47744,54454,milladore,wi,44.60413,-89.85485
47745,53563,milton,wi,42.778496999999994,-88.95595
47746,53201,milwaukee,wi,43.011264000000004,-87.958409
47747,53202,milwaukee,wi,43.0389,-87.90647
47748,53203,milwaukee,wi,43.0389,-87.90647
47749,53204,milwaukee,wi,43.017414,-87.92625
47750,53205,milwaukee,wi,43.053763000000004,-87.93473
47751,53206,milwaukee,wi,43.076178999999996,-87.93476
47752,53207,milwaukee,wi,42.98546500000001,-87.89998
47754,53208,milwaukee,wi,43.047863,-87.96618000000002
47755,53209,milwaukee,wi,43.119409999999995,-87.94726999999996
